inerte,2,0,0 
inesperada,0,1,0 
inesperadamente,1,0,2 
inesperado,2,0,0 
inesperados,1,0,0 
inestimable,0,2,0 
inestimables,0,1,0 
inevitable,1,2,0 
inexorable,0,1,0 
inexperiencia,1,0,0 
inexperta,1,0,0 
inexplicable,1,0,1 
inexpugnable,0,0,1 
infame,0,2,1 
infamemente,0,1,0 
infames,0,1,3 
infancia,1,1,1 
infantado,0,0,3 
infante,0,0,2 
infantil,3,0,4 
infantiles,0,2,1 
infatigable,1,0,0 
infecta,2,0,0 
infectos,0,1,0 
infelices,3,0,3 
infeliz,5,0,9 
inferior,0,2,2 
infernal,3,1,3 
infernales,0,0,1 
infestaban,1,0,0 
infidelidad,1,0,1 
infidelidades,1,0,0 
infiel,1,1,2 
infieles,1,1,0 
infierno,4,0,4 
infiltra,0,0,1 
infiltrado,1,0,0 
infimos,0,0,1 
infinita,0,1,0 
infinitamente,0,1,0 
infinito,1,1,0 
infinitos,0,1,0 
inflamabase,1,0,0 
inflamada,1,0,0 
inflamandose,0,0,1 
inflamar,0,0,1 
influencia,0,0,8 
influencias,1,0,0 
influido,1,0,0 
influidos,1,0,0 
influir,0,0,2 
influyentes,2,0,0 
informado,0,0,1 
informe,0,0,1 
informes,0,0,14 
infortunado,0,0,1 
infranqueable,1,0,0 
infructuosas,1,0,1 
infundados,0,0,1 
infundia,2,0,0 
ingegnieros,0,1,0 
ingenio,0,1,2 
ingenua,1,1,1 
ingenuas,0,0,1 
ingenuidad,0,3,1 
ingenuo,0,2,1 
inglaterra,1,0,0 
ingles,1,0,4 
inglesa,1,0,2 
inglesas,0,1,0 
ingleses,1,1,0 
ingobernable,0,0,1 
ingrata,0,0,1 
ingrato,0,0,2 
ingratos,1,0,0 
ingresado,0,0,1 
ingresar,0,0,2 
ingresen,0,0,2 
ingreso,0,0,1 
iniciada,0,1,0 
inicial,1,0,0 
iniciarla,0,0,1 
iniciaron,0,0,1 
iniciativa,1,0,0 
inicio,0,0,2 
ininteligible,1,0,0 
injurias,0,1,0 
injustamente,0,2,2 
injusticia,1,3,0 
injusticias,0,1,0 
injustificada,0,0,1 
inmaculada,0,1,0 
inmediaciones,0,0,1 
inmediata,4,0,6 
inmediatamente,2,32,26 
inmediatas,0,0,1 
inmediato,6,0,1 
inmediatos,1,0,0 
inmensa,2,2,7 
inmensas,0,1,1 
inmensidad,0,1,3 
inmensidades,1,0,0 
inmenso,1,1,8 
inmensos,0,0,1 
inmorales,0,1,1 
inmortal,0,0,4 
inmortalidad,0,1,0 
inmovil,8,1,5 
inmoviles,2,0,2 
inmovilidad,2,0,0 
inmutable,0,1,1 
inmuto,1,0,1 
innumerables,1,0,7 
inocencia,1,0,3 
inocente,1,1,4 
inocentes,0,0,2 
inoportunidad,0,0,1 
inoportuno,0,0,1 
inquebrantable,0,0,1 
inquieta,1,0,1 
inquietantes,1,0,0 
inquietas,2,0,0 
inquieto,1,0,3 
inquietos,1,0,1 
inquietud,3,0,1 
inquietudes,0,1,0 
inquilino,1,0,0 
inquisicion,0,0,7 
inquisitorial,0,0,1 
insaciable,1,0,2 
insaciables,0,0,1 
inscripcion,0,1,0 
inscripciones,0,2,0 
inscrita,0,1,0 
insecto,0,0,2 
insectos,2,0,0 
inseguro,1,0,0 
inseguros,0,0,1 
insensato,0,1,1 
insensible,3,0,0 
insensibles,0,1,1 
inseparables,0,0,1 
insignificancia,0,0,1 
insignificante,0,1,0 
insignificantes,1,0,4 
insinuaciones,0,0,3 
insinuante,1,0,2 
insinuantes,0,0,1 
insistais,0,1,0 
insistan,0,0,1 
insistentes,1,0,0 
insistiendo,0,1,0 
insistio,0,5,0 
insolencia,3,0,0 
insolente,4,0,1 
insolentes,0,0,1 
insomnio,0,4,0 
insostenible,0,0,1 
inspira,0,1,3 
inspiraba,1,0,3 
inspiracion,0,0,3 
inspirada,1,1,1 
inspirado,0,0,2 
inspirar,1,0,0 
inspirarle,0,1,1 
instalacion,0,0,1 
instaladas,0,1,0 
instalo,0,1,0 
instancia,0,0,1 
instantaneamente,1,0,0 
instantaneo,0,0,2 
instantaneos,0,0,1 
instante,4,12,9 
instantes,3,5,12 
instar,0,1,0 
instarle,0,1,0 
instigue,0,0,1 
instintiva,3,0,0 
instintivamente,1,0,1 
instintivo,1,2,2 
instinto,2,0,4 
instintos,0,0,2 
institucion,0,0,4 
instituciones,1,0,1 
instituto,0,3,2 
institutos,0,0,1 
instruccion,0,1,0 
instrucciones,0,0,2 
instruido,0,1,0 
instruirme,0,1,0 
instruirse,0,1,0 
instrumento,0,1,1 
instrumentos,0,7,0 
insubordinada,1,0,0 
insuficiente,0,0,1 
insufrible,0,0,1 
insultaban,2,0,0 
insultado,1,0,0 
insultame,0,0,1 
insultan,1,0,0 
insultando,2,0,0 
insultandose,1,0,0 
insultar,0,0,2 
insultarle,1,0,0 
insulto,1,0,0 
insultos,1,0,3 
insurreccion,0,0,4 
insurrectos,0,0,4 
insustancial,0,0,2 
intactas,0,2,0 
intacto,0,1,0 
integrales,0,1,0 
integros,0,1,0 
intelectual,0,0,1 
inteligencia,1,1,3 
inteligente,0,2,2 
intemperie,1,0,0 
intencion,0,5,2 
intencionadamente,0,0,1 
intencionalmente,0,0,1 
intendente,0,2,0 
intensa,0,0,2 
intensidad,1,0,0 
intenso,1,0,1 
intensos,0,1,0 
intenta,0,0,1 
intentaba,5,0,1 
intentado,1,0,1 
intentamos,0,1,0 
intentando,3,0,0 
intentar,0,0,1 
intentaron,1,0,2 
intentase,1,0,0 
intente,1,0,0 
intenten,0,1,1 
intento,2,4,3 
intercala,0,1,0 
intercalan,0,1,0 
intercalando,1,0,0 
intercalar,1,0,0 
intercalo,0,0,1 
interes,1,2,7 
interesa,0,1,0 
interesaba,0,0,2 
interesada,0,0,3 
interesado,1,0,2 
interesante,0,0,5 
interesantes,0,0,2 
interesar,0,0,1 
interesarla,0,0,1 
interesarme,0,0,1 
interese,0,0,2 
intereses,2,0,7 
intereso,0,1,1 
interior,8,10,6 
interiormente,1,0,2 
interjecciones,0,0,1 
interlocutor,0,0,2 
interlocutores,0,0,1 
intermediario,0,0,1 
intermediarios,0,0,1 
interminable,3,0,4 
interminables,1,0,1 
internaba,0,1,0 
internada,0,0,1 
internandose,0,1,0 
internas,0,0,1 
interne,0,1,0 
interno,0,1,1 
interpelado,0,0,2 
interpondra,0,0,1 
interponia,1,0,0 
interponiendo,0,0,1 
interponiendose,0,0,1 
interpretaba,0,0,1 
interpretar,0,0,1 
interprete,0,2,0 
interpuesta,0,0,1 
interrogacion,1,0,0 
interrogado,0,1,0 
interrogador,0,0,1 
interrogantes,0,0,1 
interrogar,0,1,0 
interrogarla,0,1,0 
interrogase,0,1,0 
interrogativa,1,0,0 
interrogo,0,1,0 
interrogue,0,1,0 
interrumpi,1,0,0 
interrumpia,0,0,1 
interrumpiase,1,0,0 
interrumpida,1,0,1 
interrumpidas,0,0,1 
interrumpido,1,0,0 
interrumpiendo,0,0,1 
interrumpiendole,0,0,1 
interrumpio,0,2,2 
interrumpir,0,0,1 
interrumpirle,0,0,1 
interrupcion,0,0,1 
intersticio,0,1,0 
intervalos,1,1,3 
intervenciones,1,0,0 
intervenir,0,1,0 
intervienen,0,1,0 
intervine,0,1,0 
intervino,1,2,0 
intima,0,1,0 
intimamente,0,2,0 
intimas,0,0,1 
intimidad,1,1,3 
intimos,0,0,1 
intolerancia,0,0,1 
intranquilo,1,1,1 
intrepidos,0,1,0 
intrigantes,0,0,1 
intrigas,0,0,1 
introduccion,0,2,0 
introducia,1,0,0 
introduciendose,0,0,1 
introducir,0,0,2 
introducirse,0,0,1 
introdujera,0,0,1 
introdujeron,0,0,1 
introdujeronse,0,0,1 
intruso,0,2,1 
inundaba,1,0,0 
inundabase,1,0,0 
inundacion,0,0,2 
inundada,1,0,0 
inundado,1,0,0 
inutil,4,5,11 
inutiles,1,1,2 
inutilmente,2,0,0 
invadia,0,0,2 
invadido,1,0,1 
invadiendo,1,0,0 
invadir,0,0,1 
invasor,0,0,1 
invasoras,0,0,1 
invasores,0,0,3 
invencible,0,1,3 
invenciones,2,0,0 
inventada,0,0,1 
inventadas,0,0,1 
inventado,0,1,0 
inventar,1,0,0 
inventario,0,0,1 
invente,0,0,1 
inventiva,0,1,0 
invento,1,0,1 
inventor,1,0,0 
inverosimiles,0,2,0 
invierno,7,3,3 
inviolable,0,1,0 
inviolables,0,0,1 
invirtio,0,0,1 
invisible,2,2,1 
invisibles,0,1,1 
invitaba,1,0,0 
invitados,0,1,0 
invitamos,0,1,0 
invitandoles,0,1,0 
invitar,0,1,0 
invitarle,0,1,0 
invitaron,0,1,0 
invitarse,0,1,0 
invitemosle,0,1,0 
invito,1,4,1 
invocacion,0,1,1 
invocando,0,2,0 
invoco,0,1,1 
involuntariamente,0,0,1 
invoque,0,3,0 
invulnerables,0,0,1 
inyecciones,2,0,0 
ir,12,16,13 
ira,3,2,10 
iracunda,0,0,2 
iracundas,0,0,1 
iracundo,1,0,1 
irak,0,1,0 
iran,0,1,1 
iras,0,0,1 
ire,0,3,2 
irguiendo,1,2,0 
irguiendose,1,0,2 
irguieron,1,0,0 
iria,1,0,1 
irle,1,0,0 
irlos,0,0,1 
irme,0,1,0 
ironia,3,0,2 
ironica,1,0,0 
ironicamente,2,0,2 
ironicas,0,0,1 
ironicos,0,0,1 
irracional,0,0,1 
irradian,0,1,0 
irreal,0,2,0 
irreflexion,0,1,0 
irreflexivamente,0,0,1 
irreflexivo,0,0,2 
irreflexivos,0,0,1 
irregular,1,0,1 
irremediable,0,1,0 
irresistible,1,0,2 
irresistibles,0,0,1 
irresolutos,0,0,1 
irresponsable,1,0,0 
irreverencia,0,0,1 
irrita,1,0,0 
irritaba,2,0,0 
irritacion,2,0,0 
irritada,0,0,1 
irritado,3,1,1 
irritados,1,0,0 
irritantes,0,1,0 
irse,1,1,1 
irte,0,1,0 
isabel,1,0,0 
ishak,0,1,0 
isla,0,8,0 
islam,0,2,0 
islamita,0,1,0 
islas,0,11,1 
israel,0,0,1 
italianas,1,0,2 
italiano,2,0,1 
iv,0,4,5 
ix,0,3,1 
iza,2,0,0 
izamos,1,0,0 
izar,1,0,0 
izquierda,0,4,0 
izquierdo,0,12,0 
j,0,6,1 
jabea,0,0,1 
jabon,0,0,1 
jacintos,0,2,0 
jaco,1,0,0 
jade,0,1,0 
jadeante,6,0,0 
jadeantes,0,0,1 
jaen,0,0,1 
jaloux,0,1,0 
jamas,2,10,6 
james,0,0,1 
jarabe,0,2,0 
jardin,2,11,1 
jardinero,0,3,0 
jardines,0,3,1 
jarro,0,2,0 
jarron,0,13,0 
jarrones,0,3,0 
jaspe,0,1,0 
jaspeado,1,0,0 
jaula,0,0,1 
jaures,0,1,0 
jayan,0,0,1 
jazmin,0,4,0 
jazmines,1,3,0 
jefe,3,4,2 
jefes,0,5,0 
jena,0,1,0 
jenofonte,0,2,0 
jeque,0,28,0 
jeques,0,3,0 
jerjes,0,0,1 
jeroglificos,0,0,1 
jeronimo,0,1,0 
jesucristo,0,0,1 
jesuita,0,0,60 
jesuitas,0,2,21 
jesuitaza,0,0,1 
jesuitica,0,0,5 
jesuitismo,0,0,3 
jesus,1,0,12 
jicara,0,0,1 
jinete,0,13,0 
jinetes,0,5,2 
jo,2,0,0 
jofainas,0,1,0 
jornada,0,1,3 
jornal,2,0,0 
jornalero,1,0,0 
jornaleros,1,0,0 
joroba,0,0,1 
jorobado,0,2,0 
jorobados,0,1,0 
jose,9,1,5 
josefina,0,0,1 
joven,7,201,58 
jovenes,1,38,7 
jovial,0,0,1 
joya,1,3,0 
joyas,2,4,0 
joyero,0,4,0 
juan,5,1,3 
juanillo,8,0,0 
jubilo,1,4,0 
juder,0,1,0 
judiadas,1,0,0 
judiciales,1,0,0 
judio,1,1,0 
jueces,0,2,0 
juegan,1,0,0 
juego,2,2,5 
juegos,0,4,0 
juez,0,1,0 
jugaba,0,0,1 
jugaban,1,1,1 
jugada,0,0,1 
jugado,1,0,0 
jugamos,0,0,1 
jugando,0,1,0 
jugandose,1,0,0 
jugar,1,8,2 
jugara,0,1,0 
jugo,0,1,1 
juguete,2,0,0 
juguetes,2,0,0 
juicio,1,5,0 
juiciosa,0,0,1 
juiciosamente,0,1,0 
julio,0,0,12 
jumento,0,1,0 
junio,0,0,2 
junta,0,0,2 
juntaban,0,1,0 
juntar,1,0,0 
juntas,0,3,4 
juntemos,0,1,0 
junto,17,22,15 
juntos,2,11,0 
junturas,0,1,0 
jura,0,0,1 
juraba,2,0,0 
juraban,1,1,0 
jurado,0,3,5 
juramento,0,5,7 
juramentos,4,2,2 
jurar,1,2,1 
jurarlo,0,0,1 
juraste,0,2,0 
jure,0,1,1 
jurisconsulto,0,1,0 
juro,2,7,2 
justa,0,1,0 
justamente,1,1,1 
justas,0,1,0 
justicia,4,12,7 
justicias,0,1,0 
justificaba,1,0,0 
justificar,1,0,2 
justificarlo,0,0,1 
justo,1,4,3 
justos,0,0,1 
juvenil,0,3,1 
juveniles,0,1,0 
juventud,2,2,10 
juzga,0,1,1 
juzgaba,1,0,0 
juzgaban,0,0,1 
juzgado,0,2,0 
juzgados,0,1,0 
juzgamos,0,1,1 
juzgar,1,0,8 
juzgarlo,0,0,1 
juzgarnos,0,0,1 
juzgo,0,2,0 
juzgue,0,0,2 
juzguese,0,0,1 
kadi,0,4,0 
kadies,0,3,0 
kalendars,0,1,0 
kamar,0,3,0 
kamaralzaman,0,1,0 
kan,0,1,0 
kanoon,0,2,0 
kassib,0,4,0 
kenafa,0,6,0 
khan,0,6,0 
khol,0,5,0 
kitab,0,1,0 
kropotkine,0,1,0 
la,1351,2239,2096 
labio,0,1,0 
labios,7,7,17 
labor,0,2,1 
labores,0,0,1 
laboriosa,0,0,1 
laborioso,0,0,1 
labrada,0,0,1 
labradas,0,1,0 
labrado,0,0,1 
labrador,1,3,0 
labradoras,1,0,0 
labradores,1,0,0 
labrasen,0,0,1 
labriegos,1,0,0 
lacayo,0,0,2 
lacayos,0,0,2 
laconica,0,0,1 
lacrimosos,0,0,1 
lacy,0,0,1 
ladeo,0,0,1 
laderas,0,1,0 
lado,10,24,22 
lados,5,2,2 
ladraban,1,0,0 
ladridos,1,0,0 
ladrillo,1,0,0 
ladrillos,1,1,0 
ladron,6,0,1 
ladrones,3,2,0 
lagartija,1,0,0 
lago,0,12,0 
lagrimas,13,27,5 
lagrimitas,1,0,0 
laguna,0,0,1 
lailah,0,6,0 
lamentaba,0,1,1 
lamentaban,0,2,0 
lamentacion,0,2,0 
lamentando,1,2,0 
lamentandome,0,1,0 
lamentandose,0,1,0 
lamentara,0,0,1 
lamentarme,0,1,0 
lamentarse,0,2,0 
lamento,0,3,0 
lamentos,2,3,0 
lamiendo,1,0,0 
lamina,1,0,0 
laminas,0,2,0 
lamio,0,1,0 
lampara,2,1,3 
lamparas,0,4,0 
lana,1,1,0 
lance,0,1,2 
lancha,1,0,0 
lanchas,1,0,0 
landaburu,0,0,6 
language,0,0,1 
languidecia,0,0,1 
lanza,0,3,0 
lanzaba,2,1,0 
lanzaban,2,0,0 
lanzabanla,1,0,0 
lanzadas,1,0,0 
lanzado,4,0,0 
lanzando,5,0,2 
lanzandole,0,1,0 
lanzar,0,1,1 
lanzara,1,0,0 
lanzarse,1,0,0 
lanzo,4,4,2 
lanzose,0,0,1 
larga,5,5,3 
largamente,0,1,1 
largas,4,2,3 
largo,7,7,17 
largos,0,1,5 
las,431,614,554 
lascivo,0,0,1 
lastima,3,6,6 
lastimaron,0,1,0 
latente,0,1,0 
latigazo,1,0,1 
latigazos,2,5,1 
latigo,3,4,1 
latigos,0,1,0 
latin,0,0,1 
latina,3,0,0 
latinajos,0,0,1 
latinas,0,1,0 
latines,1,0,0 
latinos,0,1,0 
latio,0,0,2 
laud,5,6,0 
laudatorios,0,0,1 
laudes,2,0,0 
lavaba,0,1,0 
lavadero,1,0,0 
lavado,0,1,0 
lavanderas,1,0,0 
lavarme,0,1,0 
lavarmelas,0,1,0 
lavaron,0,1,0 
lavarse,0,1,1 
lavase,0,1,0 
lave,0,2,0 
lavedan,0,1,0 
lavisse,0,2,0 
lavo,0,2,0 
lazos,1,1,2 
le,259,452,362 
lea,0,1,0 
leal,0,2,0 
leales,0,0,1 
leandro,0,0,3 
lebreles,0,3,0 
leccion,1,7,3 
lecciones,0,1,1 
leche,1,1,0 
lecho,2,24,2 
lechos,0,1,0 
leconte,0,1,0 
lector,0,3,1 
lectura,0,2,2 
lecturas,1,0,0 
lee,0,3,1 
leen,0,1,0 
leer,3,7,5 
leerlas,0,1,0 
leerlos,0,1,0 
legacion,1,0,0 
legajo,0,0,1 
legajos,0,0,2 
legal,0,1,0 
legarte,0,1,0 
legiones,0,0,3 
legitima,1,0,2 
legitime,0,0,1 
legitimidad,0,0,2 
legitimo,2,0,2 
legitimos,0,1,0 
lego,0,1,3 
leguas,1,0,0 
lei,1,0,0 
leia,0,1,0 
leiase,1,0,0 
leido,3,7,1 
lejana,1,1,3 
lejanas,1,0,1 
lejania,0,2,0 
lejano,2,3,4 
lejanos,2,1,2 
lejos,20,12,12 
lema,0,0,2 
lengua,5,13,7 
lenguaje,0,6,1 
lenguajes,0,1,0 
lenguaraz,0,0,1 
lenguas,0,3,1 
lenta,2,1,5 
lentamente,7,1,5 
lentas,1,0,0 
lentejuelas,0,1,0 
lentes,1,0,0 
lentitud,2,0,2 
lento,3,0,0 
leo,1,0,0 
leon,0,4,12 
leones,1,3,1 
lepra,0,3,0 
les,30,91,12 
lesiones,1,0,0 
letra,1,12,0 
letras,1,1,4 
letreros,1,0,0 
letrillas,0,1,2 
levanta,0,1,0 
levantaba,4,0,2 
levantaban,1,1,0 
levantada,0,0,1 
levantado,0,2,0 
levantamos,0,2,0 
levantan,1,1,0 
levantando,2,2,4 
levantandola,0,0,1 
levantandolo,0,0,1 
levantandome,0,1,0 
levantandose,0,0,4 
levantar,5,2,2 
levantara,0,1,0 
levantaran,1,0,0 
levantarla,0,1,0 
levantarlo,0,1,0 
levantarme,0,1,0 
levantaron,1,11,0 
levantaronse,0,0,1 
levantarse,1,3,0 
levantas,0,1,0 
levantase,0,0,1 
levantate,0,5,0 
levante,0,13,1 
levantina,1,0,0 
levantisca,0,0,1 
levantiscos,0,0,1 
levanto,4,51,12 
levantose,0,0,5 
levar,0,0,1 
leve,3,2,4 
leves,0,1,0 
levitas,0,0,1 
ley,1,2,2 
leyenda,4,1,1 
leyendas,0,3,3 
leyendo,0,0,3 
leyendolas,0,2,0 
leyera,0,1,1 
leyes,0,2,4 
leyese,0,1,0 
leyo,0,2,1 
leña,1,3,0 
leñador,0,2,0 
leñadores,0,3,0 
liaban,1,0,0 
liberal,0,0,19 
liberales,0,0,50 
libertaba,0,1,0 
libertad,9,8,23 
libertades,0,1,0 
libertado,0,1,0 
libertador,0,1,0 
libertalos,0,1,0 
libertare,0,1,0 
libertarme,0,1,0 
libertase,0,1,0 
libertate,0,1,0 
liberte,0,2,0 
liberten,0,2,0 
libertes,0,1,0 
libertina,0,3,0 
libertinaje,0,0,1 
libertinas,0,1,0 
libertino,0,1,2 
liberto,0,1,0 
libidinosas,0,0,1 
libra,2,1,0 
libraba,0,0,1 
libradas,0,0,1 
librado,1,3,0 
libralo,0,1,0 
libramos,0,0,1 
libran,0,1,0 
librandoles,0,1,0 
libranos,0,1,0 
librar,0,0,2 
librara,0,1,1 
libraras,0,1,0 
librare,0,1,0 
libraremos,0,0,1 
librarle,1,0,0 
librarme,0,4,0 
librarnos,0,1,1 
librarse,3,1,4 
librarte,0,1,0 
libraste,0,1,0 
libre,4,9,9 
libremente,1,0,0 
libren,0,0,1 
librero,0,0,1 
libres,5,4,1 
libro,0,39,2 
libros,0,11,5 
licencia,0,0,1 
licencias,0,1,0 
licenciosa,0,2,0 
licencioso,0,0,1 
licitas,0,1,0 
licito,0,1,0 
licor,0,3,0 
licores,0,1,0 
lienzo,0,0,2 
liga,0,0,1 
ligaba,1,0,0 
ligada,0,1,1 
ligan,1,0,1 
ligera,2,3,3 
ligeramente,0,0,2 
ligeras,0,0,1 
ligereza,1,0,2 
ligerezas,2,0,0 
ligerisimo,0,0,1 
ligero,0,1,6 
ligeros,1,0,4 
limitaba,1,0,0 
limitado,0,0,1 
limitando,1,0,0 
limite,0,20,0 
limites,0,2,12 
limito,0,0,1 
limitose,0,0,1 
limon,0,1,0 
limones,0,1,0 
limosna,1,0,0 
limpia,1,0,2 
limpiaba,0,0,1 
limpiado,1,1,0 
limpiar,0,0,1 
limpiarla,0,1,0 
limpida,0,1,0 
limpieza,3,0,1 
limpio,0,2,2 
linajudas,0,1,0 
linda,0,1,5 
lindaban,1,0,0 
lindamente,0,0,1 
lindisima,0,1,0 
lindo,0,0,4 
lindos,0,0,3 
linea,2,4,0 
lineas,1,2,2 
lingüisticas,0,1,0 
linterna,0,0,1 
linternas,0,1,0 
lio,2,0,0 
liquidarse,1,0,0 
liquido,0,2,0 
lisa,1,0,0 
lisie,0,1,0 
lisonja,0,0,1 
lista,2,0,3 
listada,1,0,0 
listo,1,0,0 
listos,2,0,0 
literal,0,3,0 
literalidad,0,7,0 
literalmente,0,3,0 
literaria,0,6,0 
literarias,0,1,0 
literario,0,3,0 
literato,0,1,0 
literatura,0,8,1 
livida,1,0,1 
lividas,0,0,1 
livido,1,0,0 
llaga,0,1,0 
llama,1,14,5 
llamaba,6,3,10 
llamaban,4,1,1 
llamabase,0,1,0 
llamada,0,2,0 
llamadas,0,0,2 
llamado,2,10,3 
llamados,1,4,1 
llamamiento,0,0,2 
llaman,5,6,5 
llamando,1,1,2 
llamandole,1,0,0 
llamar,2,18,2 
llamara,0,0,1 
llamarada,0,0,1 
llamaras,0,0,2 
llamare,0,1,0 
llamarle,1,0,0 
llamarlo,0,1,1 
llamarme,0,0,1 
llamaron,1,2,0 
llamarse,0,1,2 
llamas,4,1,1 
llamativos,0,0,1 
llame,0,1,2 
llameante,1,0,0 
llames,0,0,1 
llamo,2,15,1 
llaneza,0,1,0 
llano,2,0,1 
llanto,2,4,1 
llantos,0,1,0 
llanura,0,2,0 
llanuras,1,0,0 
llave,2,6,0 
llaves,1,3,0 
llega,2,3,6 
llegaba,4,1,9 
llegaban,2,0,2 
llegada,2,6,5 
llegadas,0,1,1 
llegado,5,33,17 
llegados,0,3,0 
llegamos,0,9,0 
llegan,0,0,3 
llegando,2,5,0 
llegar,11,34,16 
llegara,0,2,2 
llegaremos,0,1,0 
llegaria,0,0,1 
llegaron,1,12,8 
llegase,4,1,0 
llegasen,1,0,0 
llegaste,0,1,0 
llego,9,56,19 
llegue,0,8,0 
lleguen,0,0,1 
llegues,0,4,0 
llena,1,27,3 
llenaba,0,1,1 
llenaban,0,1,0 
llenado,0,2,0 
llenan,0,0,2 
llenando,2,0,0 
llenandola,0,1,0 
llenar,1,0,3 
llenaras,0,1,0 
llenaria,0,1,0 
llenarlas,0,1,0 
llenaron,0,2,0 
llenas,1,9,1 
llenasen,1,0,0 
llene,0,1,0 
lleno,2,23,4 
llenos,1,4,0 
lleva,4,5,6 
llevaba,4,12,12 
llevaban,2,4,3 
llevado,3,0,5 
llevais,0,1,0 
llevale,0,1,0 
llevalo,0,3,0 
llevalos,0,1,0 
llevame,0,2,0 
llevamos,0,1,1 
llevan,1,1,1 
llevando,2,9,5 
llevandola,0,2,1 
llevandole,1,3,0 
llevandolo,1,0,0 
llevandome,0,3,0 
llevandose,1,1,2 
llevandote,0,1,0 
llevar,3,5,3 
llevara,0,2,0 
llevaran,1,1,0 
llevaria,0,1,0 
llevarian,1,0,0 
llevarias,0,1,0 
llevarlo,0,1,0 
llevarmela,0,0,1 
llevarnos,0,1,0 
llevaron,1,5,0 
llevarse,2,1,1 
llevarselo,1,0,0 
llevarte,0,1,0 
llevas,0,2,0 
llevase,1,2,0 
llevate,0,2,0 
llevatela,0,1,0 
lleve,0,10,2 
llevenme,1,0,0 
lleves,0,2,0 
llevo,3,20,1 
lloraba,6,3,0 
llorado,0,1,0 
lloramos,0,2,0 
llorando,1,13,0 
llorar,3,34,4 
llorarte,0,1,0 
lloras,0,2,0 
llorca,0,1,0 
llore,1,2,0 
lloriqueaba,2,0,0 
lloro,4,5,0 
llorona,1,0,0 
lloros,1,0,0 
llorosos,0,0,1 
llovet,7,0,0 
llovia,0,0,1 
llueven,0,0,1 
lluvia,3,0,3 
lluvias,1,0,1 
lluviosa,1,0,0 
lo,168,411,303 
loado,0,1,0 
lobas,1,0,0 
lobo,1,4,3 
lobos,2,0,0 
loca,14,4,13 
locamente,1,0,0 
locas,2,0,2 
loco,11,2,7 
locomotora,2,0,0 
locos,0,0,4 
locura,4,3,6 
locuras,0,3,2 
locutorio,0,0,1 
lodo,0,1,0 
logica,1,1,0 
logico,1,2,0 
logra,0,0,2 
lograba,1,0,2 
lograban,0,0,2 
logrado,0,1,2 
logramos,0,1,1 
lograr,0,1,5 
lograra,0,0,1 
lograran,0,0,1 
lograras,0,0,1 
lograre,0,0,2 
lograremos,0,0,3 
lograria,0,0,2 
lograrlo,0,1,1 
lograron,0,0,2 
logras,0,0,1 
logre,0,2,2 
logro,0,3,2 
lohengrin,2,0,0 
loma,1,0,0 
lombrices,1,0,0 
lomo,1,0,0 
lona,3,0,0 
londres,1,0,1 
longo,0,1,0 
lontananza,0,3,1 
loor,0,1,1 
lope,0,2,0 
lopez,4,0,3 
lorito,1,0,0 
loros,0,0,2 
los,600,847,804 
losa,0,6,0 
losas,1,1,0 
louys,0,1,0 
loyola,0,0,10 
loyolesca,0,0,1 
lozanas,0,1,0 
lubrico,0,2,0 
luces,2,0,0 
lucha,4,1,5 
luchaba,0,0,2 
luchan,0,0,1 
luchando,0,0,1 
luchar,0,0,6 
luchara,1,0,0 
luchare,0,0,1 
luchas,1,0,2 
lucho,0,0,1 
lucia,0,1,0 
lucian,1,0,0 
luciernagas,1,0,0 
lucio,0,1,0 
lucir,1,0,2 
lucirse,0,1,1 
lucmetelkadi,0,1,0 
luego,2,74,2 
lugar,5,19,8 
lugares,0,1,3 
lugartenientes,0,1,0 
lugubre,3,0,1 
lugubremente,1,0,0 
luis,52,2,2 
lujo,6,1,0 
lujosamente,0,3,0 
lujoso,0,1,0 
lujosos,0,1,0 
lujuria,0,0,2 
luminosa,0,1,0 
luminosas,1,2,0 
luminoso,0,1,1 
luna,2,11,5 
lunar,0,2,0 
lunas,0,1,0 
lustral,0,2,0 
lustroso,0,0,1 
luto,1,2,0 
luz,20,14,18 
m,0,0,3 
maarouf,0,1,0 
mac,0,1,0 
macedonico,0,0,1 
machacada,1,0,0 
macheteado,0,0,1 
machetes,0,0,1 
macho,0,2,0 
machos,3,0,0 
macilento,0,0,1 
maciza,0,0,1 
macizas,0,0,1 
macizo,0,1,0 
macizos,2,0,0 
madame,0,1,0 
madera,1,2,0 
maderas,0,2,0 
madero,1,1,0 
madrastra,0,1,0 
madre,16,28,28 
madres,2,1,1 
madrid,22,0,43 
madrigales,0,1,0 
madrugada,1,0,4 
madrugadas,1,0,0 
madrugar,1,0,0 
madura,0,2,2 
madurez,0,0,1 
maestra,0,1,1 
maestrazo,1,0,0 
maestria,0,1,1 
maestro,4,3,10 
maestros,1,3,1 
magdalena,1,0,0 
magia,0,4,1 
magica,0,1,0 
magicas,0,5,0 
magico,0,1,0 
magicos,0,2,0 
magir,0,1,0 
magistralmente,1,0,0 
magna,0,1,0 
magnanima,0,0,1 
magnanimidad,0,1,1 
magnetica,0,1,0 
magnifica,0,2,0 
magnificas,1,3,1 
magnificencias,0,0,1 
magnifico,3,4,0 
magnificos,1,9,0 
magnolias,1,0,0 
magnolieros,1,0,0 
magos,0,1,0 
magullado,1,0,0 
magullados,1,0,0 
mahmud,0,2,0 
mahometanas,0,1,0 
